user_name,tweet_id,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,word
DBO,1.64076E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 17:11:26+00:00,"RT @Lushawnw: Rolex pon mi wrist, it a buss dung",,Twitter for iPhone,FALSE,D33
Michael,1.64076E+18,,Am good,2022-06-17 19:56:51+00:00,121,1426,19529,FALSE,2023-03-28 17:07:36+00:00,@AkosuaAmpofowah AMA d33 correct woman that oo,,Twitter for iPhone,FALSE,D33
рио_33 😃,1.64076E+18,СЛОБОДНА ЦРНА ГОРА! ,^^^КО ЗНА СХВАТИЋЕ^^^,2020-05-19 10:54:23+00:00,3012,1380,55435,FALSE,2023-03-28 17:04:28+00:00,RT @magicnisaptac: moment that made all real men cry,,Twitter for iPhone,FALSE,D33
kanna,1.64075E+18,,食が好き🍷/Italia🇮🇹/食べ歩き/格闘技/Breaking Down /reggae🇯🇲/soccer⚽️PSG /POKER🃏♢♤♡♧ /supreme/Powerspot⛩//eFootball™🏃// 超自由人。なんとかなる精神で生きてマス。 よろしくお願いします✌️,2022-02-06 23:48:54+00:00,55,511,18073,FALSE,2023-03-28 16:27:48+00:00,"RT @VOICEMAGICIANjp: Reggae Vibes❤️💛💚
https://t.co/7rffoezTob https://t.co/T2yEeBcNqf",,Twitter for iPhone,FALSE,D33
DBO,1.64075E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 16:26:08+00:00,"RT @Ifxchi: Can’t relate, in fact ima get my babes a bussdown one of these https://t.co/eTZi4Ca30G",,Twitter for iPhone,FALSE,D33
DBO,1.64075E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 16:22:01+00:00,RT @rbrbreyes: Me in that elevator: https://t.co/ChbAvW6mqV,,Twitter for iPhone,FALSE,D33
DBO,1.64075E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 16:21:06+00:00,RT @starwarsfur: that scarf went platinum at every mall kiosk,,Twitter for iPhone,FALSE,D33
Julianne Crim,1.64075E+18,,,2022-01-06 13:52:32+00:00,74,171,2996,FALSE,2023-03-28 16:14:58+00:00,"RT @MaktoumMohammed: I met Daniel Pinto, president of @JPMorgan the world's largest bank by market capitalization. We discussed the bank's…",,Twitter for iPhone,FALSE,D33
Drew,1.64075E+18,,,2013-01-31 16:50:10+00:00,160,759,20050,FALSE,2023-03-28 16:04:53+00:00,"RT @ESPNNBA: 33 years ago today, Michael Jordan scored a career-high 69 points 🙌 https://t.co/YLqzmvlfnF",,Twitter for iPhone,FALSE,D33
рио_33 😃,1.64075E+18,СЛОБОДНА ЦРНА ГОРА! ,^^^КО ЗНА СХВАТИЋЕ^^^,2020-05-19 10:54:23+00:00,3012,1380,55435,FALSE,2023-03-28 16:03:34+00:00,@kojeovosad And that’s what I like about them 😂,,Twitter for iPhone,FALSE,D33
Dee Rock,1.64074E+18,,Dee Rock x Sheffield UK...Rhyme Barometer,2022-07-31 15:42:32+00:00,66,159,399,FALSE,2023-03-28 15:48:29+00:00,Ten City ❤️ #testpresstuesday https://t.co/mkDOOcFT2O,['testpresstuesday'],Twitter for iPhone,FALSE,D33
Drew,1.64073E+18,,,2013-01-31 16:50:10+00:00,160,759,20050,FALSE,2023-03-28 14:40:12+00:00,RT @jelynchjr: I love Bryce Harper and I don't care who knows it,,Twitter for iPhone,FALSE,D33
Drew,1.64071E+18,,,2013-01-31 16:50:10+00:00,160,759,20050,FALSE,2023-03-28 13:25:32+00:00,RT @RememberingWCW: Vader defeats Sting at Great American Bash '92 for the World Heavyweight Championship. https://t.co/NYW3H5YGzA,,Twitter for iPhone,FALSE,D33
DK,1.6407E+18,"Chula Vista, California",,2012-02-06 20:14:07+00:00,120,231,2600,FALSE,2023-03-28 13:05:58+00:00,"You couldn't hide yourself away right now, even if you wanted ... More for Aquarius https://t.co/vlwLyP3kHe",,Twittascope,FALSE,D33
Cooley High,1.64069E+18,"Buffalo, NY",anti,2020-04-01 20:38:20+00:00,663,784,5447,FALSE,2023-03-28 12:16:50+00:00,@mickieemoscoto @D33_PussyMonsta Chill 😂😂😂,,Twitter for iPhone,FALSE,D33
Cooley High,1.64069E+18,"Buffalo, NY",anti,2020-04-01 20:38:20+00:00,663,784,5447,FALSE,2023-03-28 12:15:08+00:00,@mickieemoscoto @D33_PussyMonsta Pretty sure she know wasup 🙃,,Twitter for iPhone,FALSE,D33
Cooley High,1.64069E+18,"Buffalo, NY",anti,2020-04-01 20:38:20+00:00,663,784,5447,FALSE,2023-03-28 12:14:07+00:00,@mickieemoscoto @D33_PussyMonsta Try to get a buddy pass 😂👉🏽👈🏽,,Twitter for iPhone,FALSE,D33
Cooley High,1.64069E+18,"Buffalo, NY",anti,2020-04-01 20:38:20+00:00,663,784,5447,FALSE,2023-03-28 12:11:14+00:00,@mickieemoscoto @D33_PussyMonsta Aint shit serious 😂 you gota have him come here for something,,Twitter for iPhone,FALSE,D33
Cooley High,1.64069E+18,"Buffalo, NY",anti,2020-04-01 20:38:20+00:00,663,784,5447,FALSE,2023-03-28 12:09:36+00:00,@mickieemoscoto @D33_PussyMonsta You cant tell when he deadass he can keep a straight face through anything 😂 but i… https://t.co/wBbklQXSNX,,Twitter for iPhone,FALSE,D33
DBO,1.64068E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 11:51:37+00:00,RT @Unkle_K: She standing like Kane after he just choke slammed someone,,Twitter for iPhone,FALSE,D33
DBO,1.64068E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 11:51:10+00:00,RT @tize4PF: him using “nigga” and “shabam” in the same sentence is too funny to me idk why,,Twitter for iPhone,FALSE,D33
DBO,1.64068E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 11:49:52+00:00,RT @MaadyBK67: Actually the niggas in the car were the ones sounding goofy,,Twitter for iPhone,FALSE,D33
Mr Ross 🇬🇭,1.64067E+18,Accra Ghana,A good public servant• Social Activist •Agriculturist•Marketer •Customer Service •Brand promoter • email richmondwesley355@gmail.com,2020-04-06 06:19:53+00:00,12853,2221,11573,FALSE,2023-03-28 11:17:42+00:00,@AbernarhS The way you speed up d33 ey😂,,Twitter for iPhone,FALSE,D33
dee spivey,1.64067E+18,,"sell blood glucose test strips, unused test strips, prodigy, true metrix, advocate, accu chek, accu-chek, freestyle, blood sugar, one touch verio, onetouch",2012-06-12 05:12:54+00:00,257,116,106,FALSE,2023-03-28 11:01:35+00:00,Anything could seem possible on a day like this. Mercury and J... More for Aries https://t.co/hlKQsUHsjp,,Twittascope,FALSE,D33
Wayne,1.64067E+18,,Different personalities all in one.... You shuffle and then you pick😌  🃏,2022-10-04 03:18:22+00:00,54,85,1408,FALSE,2023-03-28 11:00:06+00:00,@Folasheycrown22 Na who write this script https://t.co/cLwT6LMy6V,,Twitter for Android,FALSE,D33
DBO,1.64067E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 10:40:55+00:00,RT @Big44_: Oiii so he was ACTUALLY in them chicken shops then feck https://t.co/OF9xldHK54,,Twitter for iPhone,FALSE,D33
D33,1.64066E+18,,,2022-10-06 20:51:17+00:00,826,917,10,FALSE,2023-03-28 10:31:44+00:00,@Dominus_Kelvin Cool👍,,Twitter for Android,FALSE,D33
K.O.O,1.64066E+18,Proudly in Nigeria 🇳🇬,DevRel and JavaScript engineer at @treblleapi. I’ll help you master JavaScript. Subscribe on YouTube https://t.co/0o7mbzXnZ0,2014-06-18 09:45:04+00:00,10017,92,28595,FALSE,2023-03-28 10:29:22+00:00,@Osuolale_D33 I work with Vue,,Twitter Web App,FALSE,D33
D33,1.64066E+18,,,2022-10-06 20:51:17+00:00,826,917,10,FALSE,2023-03-28 10:21:42+00:00,@Dominus_Kelvin U work with React?,,Twitter for Android,FALSE,D33
DBO,1.64066E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 10:11:31+00:00,RT @_Heady__: Bro didn’t just do that 😭😭😂😂 https://t.co/6K7ONZTQDV,,Twitter for iPhone,FALSE,D33
DBO,1.64066E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 10:04:33+00:00,"RT @TelliOnline: Road rappers in 09/010 🤝 dancehall beats 

You just had to be there man https://t.co/zFzSpNv8TB",,Twitter for iPhone,FALSE,D33
DBO,1.64066E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-28 10:03:25+00:00,RT @NotMr_Smith: I know it seems toxic . But ya gotta start teaching ya sons to be willing to die over disrespect again idc . Fight,,Twitter for iPhone,FALSE,D33
Pugal Jaehaerys,1.64063E+18,India,Tech,2019-10-08 15:31:53+00:00,76,700,844,FALSE,2023-03-28 08:01:12+00:00,@Smilerolan_kz @HBloemfontein @VitaliyGataulin @RyanMZ82 @YoungYo09929750 @KinderKingeth @Marcela79940719 @14_enen… https://t.co/vkMIZUlqkr,,Twitter for Android,FALSE,D33
d33_v0C,1.64061E+18,,Learning,2022-03-21 00:49:27+00:00,37,344,377,FALSE,2023-03-28 07:18:35+00:00,"RT @BOOOSTOfficial: BOOOST [⚡] Mint
@BOOOSTOfficial ⚡ 
The Web3 Social App

⚡ Optimize your life
⚡ Stack your BOOOST points early
⚡ Join th…",,Twitter Web App,FALSE,D33
Jordy D,1.64061E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-28 07:15:01+00:00,@BCLBIGolf @NUCLRGOLF I'll never understand why he didn't do this more subtly.  Could have easily just folded his a… https://t.co/C78CoBIt9b,,Twitter Web App,FALSE,D33
KezzaTPE,1.64061E+18,,"Netball player, wife, mum and... free. These are my views only.",2015-05-14 11:04:07+00:00,30,64,670,FALSE,2023-03-28 06:54:31+00:00,"RT @PlymouthDevon1: Pt 2/2: 🇬🇧 HMS Dauntless (D33) sailing outbound from Devonport Plymouth this evening, during sunset. #HMSDauntless #Dev…",['HMSDauntless'],Twitter for Android,FALSE,D33
Jordy D,1.6406E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-28 06:35:48+00:00,"@BrockVWoodsy @GolfDigest Are you referring to this?
https://t.co/HyKAEHcg48",,Twitter Web App,FALSE,D33
Jordy D,1.6406E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-28 06:35:07+00:00,@BrockVWoodsy @GolfDigest Yeah I'm asking.. do you have a link?,,Twitter Web App,FALSE,D33
Brock Van Wagoner,1.6406E+18,"logan, utah","i like music, video games, drumming, and golf.",2009-10-01 03:02:03+00:00,225,418,1682,FALSE,2023-03-28 06:28:08+00:00,"@d33_jordy @GolfDigest Remember when Liv sued the PGA tour? Ya, they won and recently I may add but I guess you wou… https://t.co/Fz7MXFgg7v",,Twitter for Android,FALSE,D33
Lynn Stevens,1.64058E+18,,,2022-01-06 02:00:59+00:00,334,522,68980,FALSE,2023-03-28 04:53:55+00:00,@d33_jordy @AlaricBloodmoon @RexChapman Good point. No. We have a HUGE arsenal of guns in civilian hands. We have h… https://t.co/n9WW0jLK2W,,Twitter for iPhone,FALSE,D33
Jordy D,1.64057E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-28 04:33:47+00:00,@AlaricBloodmoon @RexChapman Does USA have an extraordinarily larger mental health problem than other countries in the world?,,Twitter Web App,FALSE,D33
🥰Ronald,1.64057E+18,,,2013-03-07 07:56:47+00:00,0,0,0,FALSE,2023-03-28 04:19:06+00:00,"d33 paws. With clumsy alacrity52 the beast did so, while the mas",,Twitter Web App,FALSE,D33
Dee Gallagher😝,1.64056E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-28 04:00:51+00:00,Welp it’s definitely scary😭,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.64056E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-28 03:46:39+00:00,Watching I see you on Netflix I hope it’s not scary😭😭😭,,Twitter for iPhone,FALSE,D33
championshipDNA,1.64056E+18,"Fayetteville, NC",Big Homie ♿️,2017-08-23 17:18:41+00:00,99,541,14550,FALSE,2023-03-28 03:26:06+00:00,RT @rahsh33m: He gave a word 🙌🏾🤣 https://t.co/L7sF7mCGbW,,Twitter for Android,FALSE,D33
Jordy D,1.64055E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-28 02:52:34+00:00,@GolfDigest Did LIV have a tournament last year the week before the Masters? I wonder if DJ or Smith would prefer t… https://t.co/s1L3OQW7SB,,Twitter Web App,FALSE,D33
Jordy D,1.64055E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-28 02:51:23+00:00,"@BrockVWoodsy @GolfDigest What court case has ""LIV sued and won?""",,Twitter Web App,FALSE,D33
Deeboi2real 💯🏆,1.64055E+18,"Sanford, FL",I done seen all these niggas try to down play my dreams So I'ma give it to 'em everytime I'm on the scene #breadovabeef🍞💰💯#2k19🎓#SanfordBreed🏆🏅🔱,2018-06-29 08:29:35+00:00,1515,2576,14715,FALSE,2023-03-28 02:49:15+00:00,@khaisei Moneybagg_D33,,Twitter for iPhone,FALSE,D33
d33,1.64053E+18,"Los Angeles, CA",,2015-07-12 20:07:03+00:00,57,157,34130,FALSE,2023-03-28 01:29:58+00:00,RT @jimtropolis: born to yippeeee forced to let’s goooo,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.64053E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-28 01:28:05+00:00,@shesAseason Lmaooo only strippers do that😂😂😂😂😂😂,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.64053E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-28 01:27:37+00:00,Love me a scorpio🤞🏾 but I never messed w one Lmao https://t.co/Xuc90H7L1z,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.64053E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-28 01:27:04+00:00,It’s Monday 9:27pm and I want mimosas 😩😭😭😭😭,,Twitter for iPhone,FALSE,D33
d33,1.64052E+18,"Los Angeles, CA",,2015-07-12 20:07:03+00:00,57,157,34130,FALSE,2023-03-28 01:20:38+00:00,RT @kloogans: im gonna fucking do it https://t.co/5dzLSL8eN4,,Twitter for iPhone,FALSE,D33
🐧🐟🌲⁷,1.64052E+18,Hell,"stressed like a coral reef. I am autistic with a fixation on the environment so pls be patient with me. Wangxian enjoyer, Xue Yang apologist, and much worse!",2021-11-03 22:28:54+00:00,24,125,4464,FALSE,2023-03-28 01:18:17+00:00,@d33_ei Is that chaeyoung,,Twitter Web App,FALSE,D33
Rasuki,1.64051E+18,,,2022-08-13 21:16:02+00:00,0,18,32,FALSE,2023-03-28 00:31:48+00:00,"@cly_d33 @DaniLevay They realized the mistake
They don't support, Noncon, Victim x murderer, any shit.
Their arm wa… https://t.co/RUr39nJsyy",,Twitter Web App,FALSE,D33
Drew,1.64051E+18,,,2013-01-31 16:50:10+00:00,159,759,20050,FALSE,2023-03-28 00:28:58+00:00,@VictorD66304340 @iqnewz Very true. As someone who loves to hear Lopez Sr double talk excuses I’m hoping I’m wrong lol.,,Twitter for iPhone,FALSE,D33
Vic Rude,1.64051E+18,,Father of four boxing is life ! Yankees packers laker gang ! 🇵🇷,2021-06-18 22:21:54+00:00,122,410,2760,FALSE,2023-03-28 00:27:35+00:00,@SwaGGy_D33 @iqnewz I hear you and your right about the layoff and the injuries sometimes a layoff is good to heal… https://t.co/YvR979IU15,,Twitter for iPhone,FALSE,D33
Drew,1.64051E+18,,,2013-01-31 16:50:10+00:00,159,759,20050,FALSE,2023-03-28 00:24:11+00:00,@VictorD66304340 @iqnewz 99 percent of the time I think you’re right. But think this is bad time for him … LONG lay… https://t.co/ii1QbE06hd,,Twitter for iPhone,FALSE,D33
Dougie B,1.6405E+18,"San Antonio, TX","Husband, Dad, Veteran, Texas Longhorns Fan 🤘🏻Football Lover, Card Lover, Foodie, Music Lover. #GirlDad #HookEm #Foodie #DiningWithDoug #KnowYourWhy #TheHobby",2012-04-22 16:47:28+00:00,2667,4069,67757,FALSE,2023-03-27 23:47:46+00:00,"Was but short earlier but the next guy on the Doak Walker list, one one of the most undervalued guys IMO
.
Love thi… https://t.co/48doyR4WMf",,Twitter for iPhone,FALSE,D33
championshipDNA,1.64049E+18,"Fayetteville, NC",Big Homie ♿️,2017-08-23 17:18:41+00:00,99,541,14550,FALSE,2023-03-27 23:02:04+00:00,RT @fyeclip: JOHN CENA BEFORE THE PG ERA WAS SO OUTTA POCKET LMFAOOO https://t.co/GuEM0DmAGh,,Twitter for Android,FALSE,D33
big shit |nsfw/proship dni|,1.64048E+18,sorry vee :p itz my carrd now,"MINOR !!!! IM UNDER 18
not active on weekendz !!
----
tran demiboy omni w/ a bf :)
adhd
i rt too much 😭
----
I MAKE ART like an idiot
gors to shool
beaner 🌮",2022-08-10 09:31:48+00:00,40,80,19172,FALSE,2023-03-27 22:36:48+00:00,@cly_d33 bros hallucinating 😭😭😭😭 actin as if they went on the most romantic date in the world,,Twitter Web App,FALSE,D33
Ayodele 🇬🇭🇦🇷,1.64047E+18,Ghana,I Bleed Barca N Anything football is allowed.⚽️,2011-03-26 23:51:33+00:00,2875,2530,189979,FALSE,2023-03-27 21:56:16+00:00,@fxcktwxtter2 @AfnanRa46603794 @MadridPreeti Want to show respect with a frown face? Ppl d33 kai.😂😂,,Twitter for iPhone,FALSE,D33
Jeandre Mitton,1.64047E+18,"Pretoria, South Africa","Ethical hacker @sensepost @orangecyberdef, trying to make the world a better and safer place while also having some fun along the way.",2023-03-27 07:29:20+00:00,6,17,2,FALSE,2023-03-27 21:53:22+00:00,"@el_d33 Unfortunately, not. Sorry about that.",,Twitter for Android,FALSE,D33
el_d33,1.64047E+18,Montreal,"Pentester, Polymath, EMET fanboy, well informed layman, reluctant cyborg & Pastafarian CryptoGeek

@el_d33@infosec.exchange",2010-05-26 21:48:12+00:00,1060,711,653,FALSE,2023-03-27 21:48:50+00:00,@mittonsix Will your presentation be available online?,,Talon (Plus),FALSE,D33
Josh Hopkins,1.64046E+18,,,2013-06-11 21:35:03+00:00,79,122,464,FALSE,2023-03-27 21:19:06+00:00,@Royce_D33 @_coachcrawford_ why would you need Lamar you have Tannehill,,Twitter for iPhone,FALSE,D33
Marty Ascher,1.64046E+18,,"Attorney, Musician, and Democracy Enthusiast. @nyulaw 2020 @vassar 2016. Opinions my own. RTs are not endorsements",2011-08-07 21:37:11+00:00,270,256,5011,FALSE,2023-03-27 21:18:16+00:00,"RT @LincolnRestler: Thank you to all our volunteers who worked the poll sites this weekend &amp; everyone who has voted so far!

You can still…",,Twitter for iPhone,FALSE,D33
𝕯ee 💕,1.64046E+18,Happy republic,✝️🎬🪡🙈😁❤️,2017-11-10 07:17:13+00:00,1761,1683,13032,FALSE,2023-03-27 21:04:55+00:00,RT @tissann_: So yeah! This thing is actually happening! My first headline show is this weekend. Can’t wait for you guys I come listen to m…,,Twitter for iPhone,FALSE,D33
𝕯ee 💕,1.64046E+18,Happy republic,✝️🎬🪡🙈😁❤️,2017-11-10 07:17:13+00:00,1761,1683,13032,FALSE,2023-03-27 20:59:49+00:00,This particular podcast should be banned 😂😂,,Twitter for iPhone,FALSE,D33
𝕯ee 💕,1.64046E+18,Happy republic,✝️🎬🪡🙈😁❤️,2017-11-10 07:17:13+00:00,1761,1683,13032,FALSE,2023-03-27 20:56:43+00:00,I lowkey want to take swimming lessons 🙃,,Twitter for iPhone,FALSE,D33
